time,north_bering_sst,south_bering_sst,west_aleutians_sst,central_aleutians_sst,east_aleutians_sst,west_gulf_sst,central_gulf_sst,east_gulf_sst,north_bering_sst_stdev,south_bering_sst_stdev,west_aleutian_sst_stdev,central_aleutian_sst_stdev,east_aleutians_sst_stdev,west_gulf_sst_stdev,central_gulf_sst_stdev,east_gulf_sst_stdev,north_bering_sst_n,south_bering_sst_n,west_aleutian_sst_n,central_aleutian_sst_n,east_aleutian_sst_n,west_gulf_sst_n,central_gulf_sst_n,east_gulf_sst_n
UTC,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,,,,,,,,
1997-09-16T00:00:00Z,8.303295,8.519118,9.544423,9.085515,8.846801,10.853309,12.747781,14.920956,1.4709715,1.0425593,0.8837032,1.0223889,1.1397355,1.3790998,1.1288267,0.7807553,28232,20215,14759,14550,14677,13608,32313,30057
1997-10-17T00:00:00Z,6.089699,7.419166,8.343124,7.718987,7.903087,9.190925,10.007717,12.022957,1.7359389,1.0577273,0.7964264,0.65392566,0.6617742,0.5969328,1.0040638,0.90121675,30825,16688,15547,13211,13721,16424,31157,27987
1997-11-16T00:00:00Z,2.9270377,4.984672,6.420992,6.336587,6.3095794,7.0714393,7.3197765,9.149195,1.589455,1.1983488,0.79380506,0.7575052,0.9231444,0.58866924,0.63146967,0.7860419,20251,13861,4608,9347,12981,13459,20578,22997
1997-12-17T00:00:00Z,1.345086,2.9026408,4.4810743,4.5306296,4.6273766,5.2404103,5.703668,7.2528706,0.99350804,1.3230047,0.5025535,0.58721924,0.68718636,0.5944762,0.8413647,1.0122757,5993,8350,13095,10925,10544,8997,21296,11796
1998-01-17T00:00:00Z,-0.21991536,1.4243531,3.3892918,3.5702999,3.6542778,3.863471,4.91976,6.5598593,1.208911,1.6433395,0.75859267,0.8257057,0.7994536,0.67114115,0.8818665,0.9662461,3190,11934,4942,4334,11363,12296,25559,17267
1998-02-15T00:00:00Z,-1.126715,1.4581215,2.510218,2.5335028,2.8675008,2.9149504,4.734778,6.4202166,1.153972,1.3863889,0.29787883,0.37786037,0.60528797,0.44058508,1.1705661,1.0606208,1796,11382,7714,12102,10091,12009,17338,21566
1998-03-17T00:00:00Z,-1.0791075,1.3295398,2.1887765,2.258657,2.9966323,3.0864174,4.96807,6.410472,0.7029805,1.3439243,0.431296,0.75953186,0.9154159,0.83443743,1.1626291,1.1014944,1860,6149,10152,4877,6993,12868,22094,23912
1998-04-16T00:00:00Z,-0.9311633,1.5598972,2.1594748,2.3256981,2.8130217,4.1270742,5.1615124,6.513476,0.62738127,1.4769688,0.7903669,0.76997876,0.8634212,0.9907151,0.86579025,1.0736439,24387,22577,14566,6955,9597,17596,31064,24054
1998-05-17T00:00:00Z,0.064567775,2.4327958,3.1304438,2.8463097,3.669952,5.038538,6.280211,7.303478,1.4294987,1.1212695,0.8055655,0.88576335,1.3656142,1.0667609,0.89921963,1.2029212,21424,11149,13315,6395,2497,8619,25137,23720
1998-06-16T00:00:00Z,2.0153282,4.394685,5.4523373,5.147478,4.885115,6.489073,8.584369,10.224959,2.1396055,1.8547313,1.1045504,1.493373,1.6786243,1.1748809,1.2684555,1.0762149,36024,11239,11189,5631,2950,10934,24817,30217
1998-07-17T00:00:00Z,7.0292807,8.359659,7.530905,6.6860123,8.427051,9.384554,11.749224,12.207425,2.2468226,1.6290036,1.5664719,1.8335767,1.2317495,1.3381915,0.9129972,1.330222,43825,15980,14345,4915,2272,5125,30830,22583
1998-08-17T00:00:00Z,7.920464,9.739169,9.456331,9.127181,9.978995,11.142574,12.124029,13.676942,1.3807468,1.0889683,0.9375892,1.0806631,1.0642858,0.6077414,0.7954386,0.5188216,24318,16646,14509,12868,14229,16886,33231,27179
1998-09-16T00:00:00Z,6.2453027,7.852623,9.151017,8.813506,9.150706,9.646337,10.523481,11.491167,1.6515056,0.81456774,0.6477951,1.3368198,1.4924289,0.5866246,0.46391723,0.6337592,27312,15811,18935,9952,7550,14458,22372,24195
1998-10-17T00:00:00Z,4.4990444,6.640117,7.9445257,7.3039875,7.2888737,8.249711,8.75011,10.44588,2.0463777,1.0772064,0.78928566,1.2103517,0.9832993,0.57727826,0.7018069,0.7420559,25890,17224,16717,13843,11843,10484,30289,26722
1998-11-16T00:00:00Z,2.7354012,5.5648756,4.8939524,5.84044,6.1533628,6.962576,7.342691,8.824904,1.6145281,0.80872357,0.8692111,0.936966,0.8839762,0.5496063,0.64394015,0.8820308,24328,18696,5498,11205,15219,16802,24146,23560
1998-12-17T00:00:00Z,0.12354264,2.747734,2.6606634,3.5587041,3.7813966,4.5372257,5.6628633,6.8022013,1.2327713,1.49575,0.8950303,1.18921,1.2008529,1.1304505,1.0784787,0.98941535,32123,21515,8939,13219,15279,8175,17747,24024
1999-01-17T00:00:00Z,0.39003643,1.576076,2.8052688,2.853915,3.1722877,3.921997,4.8291,5.888368,1.0037197,1.250461,0.6116116,0.88101554,1.014823,0.83777463,0.9459506,0.8867132,14819,12411,9338,6516,6933,10245,24817,22182
1999-02-15T00:00:00Z,-0.8878535,0.87032586,2.3707962,2.5213704,2.6103556,2.8259919,3.1751854,5.245887,0.99565965,1.6223793,0.5934033,0.7630518,0.71858484,0.53847355,0.8567281,0.9056626,3345,9421,7675,8362,10346,18038,30605,17486
1999-03-17T00:00:00Z,0.19769311,1.0634665,2.024875,2.2754726,2.4153736,2.3655567,2.8949208,5.1574306,1.2080922,1.2562808,0.48504946,0.6081741,0.46237168,0.55505294,1.0706664,0.9430356,2861,12390,11161,12239,11013,15858,23270,25265
1999-04-16T00:00:00Z,-0.64453775,1.0591713,1.712833,2.0282106,2.0657854,2.364517,3.4229,5.4733133,1.2383957,1.3574067,0.63295126,0.7865826,0.49597433,0.6593041,1.0814116,1.0651263,1882,8580,3265,3694,10924,13584,26524,24539
1999-05-17T00:00:00Z,-0.8849628,1.1443266,1.953557,2.4594893,2.914604,3.293082,4.8139925,6.312787,0.71230835,1.4935712,0.6787827,0.85342205,0.80005896,1.2448537,1.3266121,0.9581208,37388,24948,7616,15724,18819,10315,31791,25534
1999-06-16T00:00:00Z,2.4286933,4.088727,2.5844278,4.166198,4.8854346,5.8691316,6.8128204,8.15462,1.9592513,1.9861776,1.2491742,1.0538353,1.0329193,1.2378594,0.9508572,1.5934385,32642,17060,3889,7724,8821,6368,27826,25880
1999-07-17T00:00:00Z,5.459042,6.866913,6.484456,5.8549285,6.423222,8.562507,9.019257,10.3330345,1.5774612,1.2767789,1.0609815,1.4615003,1.6531402,1.5661806,1.186198,1.1595395,32594,12095,8938,6712,8423,10316,33465,30519
1999-08-17T00:00:00Z,6.7668705,6.6348753,8.839938,8.936643,8.348186,10.132504,11.699505,12.480368,1.2833,1.5407957,0.49742064,1.2245988,1.6123437,1.0972505,0.8516678,0.86861885,37700,17027,16832,10683,8365,5478,31509,30252
1999-09-16T00:00:00Z,7.3767223,8.444286,8.814819,8.383333,8.663084,10.011521,10.705535,10.620818,1.3635594,0.79944015,0.5702597,0.90367746,0.84982437,0.66296774,0.7846409,0.8913062,31628,16377,19325,12628,16272,17172,30091,22599
1999-10-17T00:00:00Z,5.3952827,6.8226314,7.497202,7.3345494,7.434255,7.6799903,8.403485,8.987067,2.1821475,1.2246943,0.64185995,1.0198336,1.0748966,0.8182111,0.7197624,0.9247702,11138,8688,14293,12621,10787,11347,20393,12942
1999-11-16T00:00:00Z,0.5185374,3.3869307,5.561789,4.7387276,5.012453,5.8009095,6.0324044,6.9663663,1.5555111,1.5685315,1.1236115,1.5701456,1.5143093,1.068505,0.78763545,0.9970907,23110,11094,9983,9832,6098,8454,23957,19849
1999-12-17T00:00:00Z,0.64685065,1.3584515,2.591429,2.9884782,3.8223493,3.6670015,4.9344244,6.1877813,0.8202721,0.99878967,0.8894353,1.1415242,1.2818571,1.2256311,1.1677899,1.1329042,6649,14743,9461,13544,8722,7844,12002,9771
2000-01-17T00:00:00Z,2.39839,0.35880116,3.1955106,2.4099653,2.4971604,2.414357,4.5558105,6.686473,4.326965,1.4663024,3.1122928,1.4294533,1.5339088,1.2479469,3.0124512,2.644482,1292,7257,2869,6036,10519,17948,22798,11891
2000-02-16T00:00:00Z,-0.23673184,0.3457354,1.5959154,1.9822853,2.1516485,2.0915709,2.6086013,5.160514,1.1832696,1.4267706,0.441428,0.6441488,0.5844959,0.4383931,1.2005246,1.2871184,3222,12728,11355,5636,7801,17310,12897,16343
2000-03-17T00:00:00Z,-1.0448525,0.22730277,1.2740114,1.6039599,2.0032663,2.1697905,2.7696857,5.1225295,0.94114983,1.4532938,0.4934403,0.57254136,0.6465064,0.50967616,0.9061017,1.1829932,5525,19368,10934,4947,6273,12746,14481,24664
2000-04-16T00:00:00Z,-0.92026407,0.48128265,1.3262694,1.8104677,2.144144,2.3432434,3.793795,5.6428685,0.953658,1.3065354,0.5993613,0.75861573,0.6272473,0.6149338,1.2499669,0.97357076,18442,22048,6259,6050,15294,12182,30802,30657
2000-05-17T00:00:00Z,-0.39048177,1.2006389,3.1314993,3.5215096,4.664455,4.4206734,5.6310787,7.338911,1.2986175,1.6048962,1.3795459,1.6566232,1.9701045,1.4151977,0.9873256,1.0085855,28353,10346,7530,5915,3587,8349,34612,30098
2000-06-16T00:00:00Z,4.4880776,6.284013,3.4941888,4.781135,5.2315006,5.8174615,7.8529096,10.422476,2.3927393,1.4780229,1.0972277,0.7102845,1.281216,1.0653809,1.5970469,1.0555105,41635,24204,16590,17688,12407,15792,13893,29822
2000-07-17T00:00:00Z,7.668815,7.432668,6.3165674,6.592945,7.398813,8.741992,10.67382,12.726503,1.8533672,1.4810358,1.3463923,1.4169126,1.6154063,1.8651657,1.5898575,1.5586256,39646,16862,16663,17711,13754,10559,28378,6816
2000-08-17T00:00:00Z,8.832651,9.229993,10.253682,10.061688,9.67579,11.023765,12.206981,13.282951,1.4871145,0.8246304,1.0994056,1.8582826,1.4676247,1.0080394,0.9007422,0.7496659,31787,29193,22068,20515,21253,23725,33629,27055
2000-09-16T00:00:00Z,7.563678,8.316526,10.379909,10.183654,10.207551,11.25391,11.588586,11.935701,1.3380058,0.9380195,0.92263126,1.3536013,1.6255281,0.7957112,0.76284647,0.8902876,33493,23187,19545,16601,18521,17752,34664,24599
2000-10-17T00:00:00Z,5.3233976,6.5129924,7.970295,7.4296923,7.146053,8.106756,8.110092,9.315203,1.4397668,0.99477726,0.8608712,0.94926554,1.041445,0.8125418,0.6361348,1.0681945,26181,17138,19433,16021,12569,11246,27188,27259
2000-11-16T00:00:00Z,4.1222105,5.430073,5.0504203,5.061746,5.676674,6.463334,6.7157044,7.5384526,1.4299942,0.70342976,0.90849954,0.9602043,0.91716385,0.7400342,0.54190314,0.85750836,18874,18533,6898,7766,8987,13692,31005,21137
2000-12-17T00:00:00Z,1.6800467,4.0957537,3.2720993,3.4396572,4.106361,4.8668036,5.55949,6.5586634,1.5336707,0.7069974,0.53861886,0.7239998,0.5730494,0.62651306,0.7556987,0.7660063,19295,13033,9570,11317,12071,11219,24490,26361
2001-01-17T00:00:00Z,0.47081438,2.3134673,1.5003157,1.7417073,2.3223963,2.9817133,4.5904408,5.663043,0.9701036,0.8400792,0.4517118,0.73424006,0.5389064,0.86138654,0.9137011,0.9562597,5538,4182,3295,2952,3497,6029,11961,5656
2001-02-15T00:00:00Z,-0.03036206,2.3018317,1.032467,1.6333275,2.3183193,2.8008797,4.349727,5.6318226,1.196554,0.7565475,0.5287444,0.7726821,0.6234739,0.8022289,1.1446099,0.97923684,26294,15313,7284,7985,9818,17087,24456,29648
2001-03-17T00:00:00Z,-0.08430774,2.1112943,1.037524,1.5228249,2.1262426,3.1051302,4.1503115,4.8883986,0.9433451,0.8383626,0.74155706,0.8919155,0.87972,0.8900161,0.72204596,0.91787887,19718,19672,6248,5625,5331,11099,28105,20354
2001-04-16T00:00:00Z,0.115565635,1.6204507,1.6289299,1.951906,2.5430117,2.998596,4.2059093,5.0687084,1.2557442,0.89197797,0.6536225,1.0530918,0.97290134,1.0016783,0.69781667,0.9036157,24035,14378,14951,6763,4031,12734,24917,23503
2001-05-17T00:00:00Z,0.47625083,2.9585397,2.861988,2.0708425,3.77657,4.8259315,5.6878185,6.455238,1.3177153,0.8769744,0.7755241,1.6638978,1.0019113,0.9547384,0.87768847,0.9704675,27678,23832,19251,2101,6630,15627,33199,19323
2001-06-16T00:00:00Z,3.8986313,5.586965,4.904635,5.1121087,5.7808404,7.6284766,8.876802,9.641358,1.6948789,0.9718084,0.50330806,0.72763455,0.5912549,0.8331941,0.98196,1.3113501,20042,28111,3286,3410,10579,14869,33576,21411
2001-07-17T00:00:00Z,6.2590327,6.987852,5.638957,7.1043158,9.480697,9.585388,10.582794,11.319025,1.5352578,1.2613643,1.199384,2.0989585,1.4579202,0.7731414,1.010894,0.7889956,18523,12119,2455,1578,1750,4636,21753,14768
2001-08-17T00:00:00Z,8.488691,9.457323,8.91747,8.824092,10.269669,11.403769,12.47203,13.988475,1.3890206,0.98533684,0.91999155,1.291894,1.6366391,0.7948851,0.9934956,0.7771604,35594,14893,12376,8966,6282,16727,33093,28010
2001-09-16T00:00:00Z,7.634106,8.949646,9.272533,8.235759,8.790763,10.032542,10.951298,11.794879,1.3637716,0.85329443,0.88354206,0.917735,1.03041,0.9343225,0.6301633,0.58468604,37837,19783,24252,20947,15918,17009,30435,26408
2001-10-17T00:00:00Z,4.7292347,6.9446354,7.5283813,7.2433734,7.3088512,8.244441,8.727425,9.471822,1.9996877,1.0019752,0.6847138,0.72337323,0.8903573,0.7387138,0.96470207,0.99474776,14819,9559,14024,17398,15924,13768,21530,17118
2001-11-16T00:00:00Z,1.5446415,4.4821596,4.666234,4.3962665,5.123793,5.7305484,6.0163655,7.0451508,1.8257365,1.00706,1.0632719,1.3189743,1.1364326,0.98107654,0.97303474,0.7433643,22661,15744,6705,8900,10044,10087,18270,28413
2001-12-17T00:00:00Z,1.5007981,3.301558,3.6264827,4.11718,4.628335,4.824997,4.6982965,5.917756,1.0671772,1.3720824,0.61380947,0.5064553,0.50185496,0.55242217,0.7613618,0.72419006,13193,12741,17718,16961,13526,19300,25940,17068
2002-01-17T00:00:00Z,-0.122250654,1.965997,2.2400908,2.472763,2.714243,3.1756394,3.6934228,4.906321,1.2058505,1.0578098,0.55990046,0.6312188,0.6281551,0.53055507,0.71546865,0.83187956,3048,15983,11126,6207,5534,10118,19180,16299
2002-02-15T00:00:00Z,-0.80438095,1.0256575,1.7681919,1.9620063,2.2231278,2.6533518,3.1968513,4.7016726,0.86272734,1.2326691,0.5993161,0.7089145,0.6435051,0.5145955,0.7215472,0.8576871,420,11330,6438,5054,7216,11081,24409,22849
2002-03-17T00:00:00Z,-0.9438064,0.9974654,1.7700512,2.2042654,2.2487862,2.7629209,3.3602424,4.405052,1.1750606,1.4557765,0.5586936,0.60644114,0.6136643,0.5001148,0.75491625,0.7292302,12902,23988,14816,14592,13305,21908,31222,31009
2002-04-16T00:00:00Z,-0.6215993,1.896237,2.6834407,2.975877,3.2352972,3.621929,3.565177,4.7859373,1.177102,1.4170766,1.4209981,0.7394561,0.68253344,0.7250372,0.72565895,1.0589329,26361,29546,10893,13505,17800,19440,32339,29760
2002-05-17T00:00:00Z,1.5169767,3.612766,3.3160007,3.620816,3.9236114,4.601283,5.9764495,6.678907,1.3811439,0.98884344,0.97957665,0.90934074,0.6283315,0.94080585,0.84934586,0.78045344,38001,28336,5616,6937,12685,14654,34414,31347
2002-06-16T00:00:00Z,5.19603,6.1115727,4.8354964,5.983546,6.633755,6.7980647,8.297533,9.477449,1.6280817,1.0990487,0.98555255,0.9863422,0.93760455,0.8345993,0.98392737,0.6012774,17985,18172,3364,4927,9235,8702,28341,27408
2002-07-17T00:00:00Z,7.9220204,9.401992,6.874005,8.572712,9.282656,10.346125,11.072424,11.379917,2.3480783,1.4367129,2.7564993,1.757443,1.9245327,1.1169533,1.321264,2.2337253,15965,12314,1608,11770,15499,17109,32432,22025
2002-08-17T00:00:00Z,10.402029,11.013289,9.715969,9.947915,9.939531,11.402911,12.612564,13.616219,1.3489286,1.1562219,0.8050582,0.967287,0.88032943,0.6693517,0.8199534,0.547547,43293,23236,21096,17588,12775,15753,28580,23176
2002-09-16T00:00:00Z,7.741909,9.325665,8.701248,8.537313,9.074195,10.154143,11.163257,12.20273,2.7246225,1.7910842,1.4002274,1.3996671,1.0699289,1.3886938,1.2388562,2.0015411,27233,20487,20598,18923,20354,15523,33309,30376
2002-10-17T00:00:00Z,4.9236994,4.946227,6.8118196,5.8934097,6.3165984,7.8904877,8.926176,9.454423,2.808165,2.7858386,2.1052356,1.9132428,1.8403169,1.5535511,1.2961489,1.6642604,32928,23321,14618,16458,15383,13160,33503,26964
2002-11-16T00:00:00Z,4.2808867,5.0914373,6.790398,6.5966325,5.1289206,6.1319733,7.6169863,7.469183,2.302084,1.913182,1.3263232,1.8031262,1.5908885,1.8924738,1.195209,2.0692008,16465,17317,16797,10869,8561,12133,22062,22893
2002-12-17T00:00:00Z,3.1290634,4.9247813,4.0907516,4.3119082,4.5032635,5.279926,6.500638,8.718474,2.1699202,1.4446186,1.3989409,1.257669,1.2596292,1.5740136,1.8079369,2.5663397,32097,25704,14551,10953,12502,18303,20412,25169
2003-01-17T00:00:00Z,3.7466092,4.035949,3.1258557,3.9849868,4.327213,4.3044477,5.416615,8.253921,3.6188853,1.5664502,1.4955896,1.1007907,1.3399163,1.430421,1.517844,2.0437412,24756,18276,7362,8727,14309,6273,10307,27536
2003-02-15T00:00:00Z,6.8241367,3.893516,5.262515,3.972035,3.5528946,5.1665497,6.4989333,6.6527486,2.9513464,2.278293,2.6394718,1.9912807,1.094445,2.709133,1.6213065,1.2099913,19293,9687,9535,5209,9552,8686,19419,12406
2003-03-17T00:00:00Z,1.1149856,2.8074017,2.8620896,2.9643972,3.1904304,3.860375,4.9726124,5.9542136,1.8951827,0.77460545,0.8931282,0.5852875,0.5289055,0.70615995,0.67637545,0.8392102,28424,28992,10088,10500,15708,20807,31861,26902
2003-04-16T00:00:00Z,-0.6539822,2.5116696,3.1144655,3.2820969,3.4556758,4.0430617,5.1385303,6.503881,1.054906,1.3671678,0.5282576,0.63863176,0.5900426,0.68948114,0.69665724,0.63396573,22804,18604,21187,13554,12296,21055,34812,32003
2003-05-17T00:00:00Z,2.1965272,4.8187814,3.954541,3.99574,4.6706233,5.522973,6.587753,8.3050785,1.988407,0.93742436,0.62939805,0.76767874,0.8168763,0.69457746,0.8236382,0.8064866,40872,27897,21024,18364,17820,23565,34149,31296
2003-06-16T00:00:00Z,5.1730223,6.781311,5.4176583,5.8742237,5.7871957,7.214645,8.80677,10.274348,1.6005698,0.7316737,1.2880878,0.73951715,1.039961,0.6036999,1.1899103,0.9893845,20674,22013,4996,1778,2225,13051,21321,21285
2003-07-17T00:00:00Z,9.482689,9.675548,9.162349,9.2202635,8.902357,10.415311,11.4697275,13.312866,1.3718411,0.6529739,1.122567,0.9789164,0.82545096,0.9049529,1.1406521,0.8116044,40202,27008,1175,4855,7915,13861,31480,27882
2003-08-17T00:00:00Z,10.24918,11.046869,10.895917,11.053344,10.997512,11.522627,12.726834,14.527827,1.5348338,1.0268679,0.70382404,0.93093014,0.9955887,0.70212173,0.8957717,0.6887459,36280,14442,20915,15168,16489,16829,32340,30472
2003-09-16T00:00:00Z,9.943352,10.628484,10.093914,9.9515085,9.456981,11.592751,11.947118,12.955358,1.6740065,0.8096656,0.8034088,1.376101,1.8056108,0.68964887,0.69272023,0.6041992,43758,27243,13382,12857,12209,18710,34586,28691
2003-10-17T00:00:00Z,6.2877016,7.7169776,8.574461,8.678893,8.339315,8.806061,9.141016,10.257182,1.7043595,0.7893022,0.69130605,1.0195893,1.0355217,0.62340873,0.569472,0.6061636,28365,17940,20589,14862,12725,17485,31661,30006
2003-11-16T00:00:00Z,4.5543323,6.0781193,6.1719975,5.978222,6.565272,7.6082306,7.359563,8.717218,1.699999,0.8141422,0.5847822,0.4783986,0.8381422,0.60982555,0.73174334,0.9046498,30358,18500,13558,12025,13809,12670,21983,19786
2003-12-17T00:00:00Z,1.8918457,3.9340334,4.2502723,4.411544,4.6703396,5.249248,5.4822536,6.7408457,1.5581608,1.0257635,0.58016086,0.547306,0.5505192,0.5779195,0.57355684,0.7448275,19505,20828,9295,10351,10832,15821,27397,20362
2004-01-17T00:00:00Z,1.5573505,3.357931,3.4649425,3.6209552,3.739283,4.3135924,4.580651,5.9292707,1.6435581,1.1183132,0.47877157,0.51099795,0.57275724,0.5549838,0.64502615,0.7933878,32229,27544,13874,9714,10365,17320,33425,26417
2004-02-16T00:00:00Z,-0.19545297,2.2673643,2.7323203,3.0729575,3.3867903,3.6227803,4.090099,5.530206,1.523851,1.3895624,0.37416726,0.37769762,0.36403742,0.3311987,0.7002696,0.87698054,8665,23110,8602,9481,17381,18203,26241,21167
2004-03-17T00:00:00Z,-0.06624725,2.2164466,2.627127,2.879005,3.2640169,3.5492241,3.9983504,5.3947287,1.4484996,1.2738311,0.445355,0.41564187,0.39260516,0.33090466,0.62770313,0.7624481,9998,24509,12781,13446,19124,21588,29873,23585
2004-04-16T00:00:00Z,-0.3092348,2.1464925,3.1287265,3.1868253,3.5059984,3.7496443,4.3068786,6.1583176,1.2817581,1.3331501,0.52019966,0.505334,0.47368294,0.47663432,0.6475548,1.0712702,30724,22717,14668,18713,19575,20777,29795,30214
2004-05-17T00:00:00Z,1.0955397,4.14982,3.9304235,3.9547036,4.467961,4.99162,5.9630733,7.812048,1.7597085,1.1131753,0.48583704,0.76372373,0.57397383,0.80182683,0.93109775,1.1390072,39428,23505,23466,11912,15473,9649,32571,28121
2004-06-16T00:00:00Z,5.8308725,6.621484,5.9544764,6.4560933,6.5320277,7.425581,8.953331,12.0252285,2.0809925,1.253883,0.48384887,0.60029185,0.70591843,0.6722889,1.4993973,1.4217359,18208,17030,5824,6384,8976,8735,16323,23182
2004-07-17T00:00:00Z,11.1723385,11.107178,8.7834425,7.613753,8.273266,10.906671,12.213553,14.206055,1.7979397,1.5869673,1.0743028,1.0459814,0.8814952,0.84459275,1.405027,0.981558,15546,7218,7280,1876,3794,8200,20119,25831
2004-08-17T00:00:00Z,11.707601,12.0977125,10.57049,11.083422,11.066203,12.536576,14.170665,16.2131,1.5301386,1.1439131,0.7933356,1.1211576,0.68913305,1.0412674,1.0536045,0.82467574,37413,12184,9184,8368,4411,13289,34766,30934
2004-09-16T00:00:00Z,10.310858,10.60313,9.786824,9.79751,10.2870245,12.416965,12.880281,14.410808,1.8790522,1.1648908,0.8337441,1.4353659,1.1252971,0.7604818,1.0683447,0.9227517,27597,20834,22694,18788,11245,13703,28457,28244
2004-10-17T00:00:00Z,6.728183,7.2786956,7.766811,7.922099,7.692851,8.901807,9.369632,10.710316,1.4986624,0.97135967,0.86259234,1.2182347,1.129864,0.62523615,0.7466087,0.6342789,33394,20565,21046,16442,18066,18772,30112,24844
2004-11-16T00:00:00Z,2.7764013,4.556947,4.9354253,5.253746,5.1568956,5.933263,5.7839127,7.1298947,1.5332023,1.1669669,1.0601152,1.0675976,0.78881866,0.8734029,1.1210222,1.3416387,23077,16723,9800,10168,13284,15394,28483,23432
2004-12-17T00:00:00Z,1.2955306,3.8085978,3.8694487,3.918435,4.4290285,5.104543,5.404728,6.3791537,1.4153236,0.87395954,0.6337986,0.7058745,0.7796294,0.7418482,0.7278667,0.910714,16689,17893,12572,14404,18618,15771,23337,25010
2005-01-17T00:00:00Z,0.33512458,3.2739244,3.2999418,3.5683625,3.8766294,4.5100083,5.0109673,5.996446,1.3460971,0.9125823,0.5304826,0.49081662,0.5698314,0.49615625,0.5456357,0.65273714,26531,22004,7561,11701,15131,18734,33597,31116
2005-02-15T00:00:00Z,1.9891728,2.8779247,3.3045316,3.8785427,3.962189,4.232344,5.003131,6.3073783,2.8546085,1.0395372,1.3537147,1.8063395,1.2374747,0.36169946,1.5142804,2.025923,9006,15651,7238,9257,10388,18914,29442,18574
2005-03-17T00:00:00Z,1.3593985,3.2506895,4.347702,5.3820653,4.18453,4.746547,5.296849,5.7118454,2.9171393,1.3904513,2.6703339,2.9419594,1.6766685,1.8431771,1.6147951,0.78161746,24356,21087,12462,13772,14497,13650,29450,30079
2005-04-16T00:00:00Z,1.2171496,2.8738916,3.4159784,4.233115,4.01159,4.2279944,4.8195066,6.334282,2.3463588,1.1884958,1.0526811,1.3884832,0.7504374,0.79497916,0.6968648,0.7696078,26782,27125,10242,12841,9880,10062,33402,31443
2005-05-17T00:00:00Z,1.1632818,3.8589854,4.8081684,3.9002988,4.1868916,5.7358966,6.973389,9.17127,1.7216861,1.0105311,1.2364876,1.2022144,1.2509058,1.0995018,1.2926427,1.2105812,38254,26235,12755,3582,3838,10152,23661,30967
2005-06-16T00:00:00Z,5.557503,8.042964,8.204158,5.23914,5.942234,8.435216,10.192822,11.357073,1.8819745,1.1054126,1.155513,1.2585515,0.782133,1.3965877,1.0403975,1.1355273,29400,17592,8425,942,855,9823,33229,25206
2005-07-17T00:00:00Z,9.458277,9.975713,8.20487,5.545104,7.8968196,10.791032,12.795536,14.331528,1.6089664,1.4876686,1.8425746,2.510111,2.1264505,1.7198375,1.1835545,0.96651065,27842,18290,2729,2020,2179,11420,33387,26469
2005-08-17T00:00:00Z,10.304558,11.104284,10.006163,10.57573,10.715086,12.140776,13.690926,15.045291,1.7649153,1.7956833,1.2047869,1.6050699,1.274556,0.81233853,0.7796703,0.52801263,28799,15662,5770,9962,8510,19000,33010,29104
2005-09-16T00:00:00Z,8.4512615,8.995928,10.204055,9.129497,9.673903,11.032164,12.117109,13.816157,1.2565457,1.0510736,0.83678776,1.2298013,1.2972322,0.9488295,1.0072765,0.8787073,22019,9348,24049,17002,14227,12922,29525,25324
2005-10-17T00:00:00Z,6.594586,7.950269,8.148967,7.9006257,8.047886,8.6743555,9.228009,10.711739,1.4975325,0.9314723,0.89970005,0.8641003,0.9473976,0.599068,0.63861275,1.0411355,28015,13855,23061,16878,11667,16271,30183,25482
2005-11-16T00:00:00Z,1.7700169,5.3750415,6.207043,6.2443714,6.267832,6.4278874,6.524038,7.7141104,2.0432408,1.2806407,0.74336797,0.8644669,0.9969596,0.9971709,0.9751042,0.98884714,24839,12239,18580,14723,14980,12586,20038,19763
2005-12-17T00:00:00Z,1.4275823,3.9091027,4.725377,4.9848695,5.0972757,5.2771845,6.2191887,8.0878105,1.71361,1.0426614,0.56269646,0.73853844,0.804113,0.5905254,2.0496635,1.7517824,6684,11210,11835,10145,11086,13195,21279,24839
2006-01-17T00:00:00Z,1.3744321,2.609309,3.5747585,3.9509537,4.141159,4.5155497,4.7671614,6.389429,1.0740833,1.1432695,0.38269156,0.5473851,0.4921296,0.44645742,0.654055,0.78662795,2791,7742,15089,10968,6946,9085,20229,19765
2006-02-15T00:00:00Z,-1.2113146,0.8063934,2.761717,2.8010569,3.0828147,3.582996,3.8550458,5.630882,0.7063152,1.7551388,0.64100975,0.6421465,0.62994576,0.6413314,0.8062145,1.0293093,19102,15674,7973,9652,11571,16119,25086,22189
2006-03-17T00:00:00Z,-1.1393429,0.8842709,2.4288673,2.6356332,3.0623343,3.3235006,3.6762855,5.1685734,0.8303627,1.6476792,0.73934186,0.8032211,0.7598121,0.6416459,0.76083034,0.85943985,8263,17350,7901,7106,11365,18291,31832,29220
2006-04-16T00:00:00Z,-0.5701492,1.2069844,2.5421236,3.0373473,3.1396544,3.5970764,3.9846363,5.3078914,1.3627994,1.663713,0.7043854,0.70488554,0.6977609,0.6371661,0.73564804,0.77968514,8579,14823,4836,5334,7988,12772,29511,24141
